x0,x1,x2,x3,x4
1.1635737183070922,-0.008180300193978807,-0.08738808140843635,-2.114930800303971,1.3035504180006443
-0.5159909935541895,-1.6190486943778657,1.565591662373436,-0.23244721469939122,0.9434047150648417
-1.1534769266336955,-0.26512758459250224,1.4243441085426993,-1.1678478304439392,-0.7189235501405282
1.176752362219012,-1.5087418046418557,0.029774951928802862,0.05255935292440994,-1.1838398354259507
-1.102608662231008,-1.275628807827035,2.839705452733695,0.00450510718522068,0.2640767091235474
-1.3699027127024712,1.293312095229831,0.012173585822765731,-1.6174215365889781,-1.8011049084760822
0.8355110227588369,1.043663096737238,-2.524024632879186,2.2096374253002042,-0.5082788454802813
0.7141400325781502,-2.500116980673606,0.7486230596276691,0.8545590300596836,-1.6089772177837711
-1.253643650307096,-2.295125030704257,-0.019130843844972656,-0.26367990385306106,-0.4220630422782613
-0.10210877828308806,-1.397983474559731,2.322390720355469,-3.0722651853722285,1.4847239234143017
-0.9371036569101097,1.168265104906167,-0.64707171054723,0.19342846855077833,0.9878371720220425
1.6959704309994685,-1.6135745710301475,-0.7852108415538605,1.4894755747486532,-0.8814520516240641
2.055641177947116,-3.553131716311391,2.246131751193932,1.0410706583774005,0.24137084578132284
0.11982398912349579,-0.42949354721715016,1.734463981661789,-0.9736329302434149,1.430720811542035
0.46921839931825327,0.849496471739156,0.22641302554884257,0.8370072002147969,-1.571708652574849
0.10277800098688883,-1.5274984856921932,-0.2920053118945114,1.7832542051326226,-1.3832490305333296
1.0597886412589992,-0.3265666358833142,0.19935839432600966,-1.1042379760366352,1.9243159555530778
-0.5307213497576064,-0.8832779003310254,-0.5440076678399166,1.9011769993431518,1.183845322273593
-1.2053254644987814,-2.8908390688596532,1.4722300896682594,0.8204206578367005,-0.8689661730804461
0.7033866732888203,-0.1759882296508637,0.34468239658635524,-2.131280324407638,0.48723626910659923
2.1632616005978327,2.424175361737841,-1.647711873768777,1.9731175546903694,1.1615058152153064
-2.1898987134593733,0.3129144975617083,-0.055425763795286076,-0.1669850559210847,-0.08234288642777865
1.2749892075082196,-0.08680888326891517,1.9452511767273195,-2.5893254462890822,0.39828478791406186
1.4807184578940653,-0.18323686144260154,0.3843103354309525,-0.31188335113508037,0.4068205677896648
-1.5112512775886215,0.0996726169671609,1.449631362781017,0.17624052499731047,-1.1680137270485869
0.6356824029369832,1.4535455297661077,-1.0218853532475394,1.3986097579651786,-1.2663285330651322
