x0,x1,x2,x3,x4,x5
2.5148805939512227,14.799308977398052,3.274202394586017,0.5172978838465893,17.213084090778164,11.004977254331259
3.6709371002521607,24.3897925767301,6.456772780670307,0.9469626038148141,23.284815808459918,15.245238824386155
2.3692746142423555,18.227476995907303,5.485760284400245,0.7654597593969069,13.597943608771137,10.173851943500846
1.169044795305831,9.146065731716453,2.3642532005042596,0.2823958439671127,7.512327131258297,5.496030433669398
1.6162367911380238,10.323325214896135,2.2863811838547003,0.22104536326165258,11.005335764205594,6.5325542332748725
2.7644632117184083,19.07807287627443,5.108244591050953,0.6862220852374669,17.373308995663184,11.199830005271846
1.426943274285254,6.992099153560184,1.2649435009708498,0.16713920310005626,11.14786707630317,6.005480888763306
1.8152002480381566,11.990359635552142,2.8105930546359588,0.39244246646503067,11.953284951308266,7.666945228916822
2.32449135262651,15.419267793073432,4.0988757805330645,0.6180523472528092,15.17934392045444,9.368356544784348
1.818168700878608,10.940841325936367,2.6356265972886623,0.411930094858746,12.74124333725262,7.327489948296048
0.6559075729484402,2.221390473566041,0.10070048374283302,0.002464881200886171,5.786866702022716,3.05484862012623
2.8540268986205795,19.85897753381187,5.406099199417421,0.8840321823721048,17.65994943061821,12.383834546734365
3.473409523143331,22.970909190141185,5.912994364747918,0.8849475383764736,22.040096860570447,14.026810069571187
1.147748020839014,9.068216748928313,2.4605021553742032,0.30040968936648094,6.988838598999012,4.82186802164898
2.1094433085441624,15.701649179538904,4.444708409034146,0.5895818652147146,12.453926615455508,9.08664549174817
3.2710521956844354,23.056176660218178,6.146683374494662,0.9784269160148309,20.259164206947183,13.484980736762038
2.7951601705018025,20.162064064485232,5.822938890777645,0.8450938221263111,16.75091202917111,11.707009859500502
0.5251956013032345,3.7957658966415875,0.6418540368596443,0.06507543905719348,4.389762545231348,2.5777493166555963
1.6799183825086408,9.683123627508374,1.8255887303066616,0.2947444647173656,11.85935622119986,7.07784788516933
1.1195347603851542,8.349604898511084,2.2537020896422426,0.2879344409672464,6.985044647786079,4.676396741172693
2.8071215167673316,19.248502791631335,5.126464478456295,0.822466339103433,18.270749661408548,11.46585684156508
2.1338480934297808,15.964757737140342,4.56180328107989,0.6261830379602461,12.963355056767552,8.923906802302072
0.6273792880435658,5.081166201855828,1.3762609098555467,0.11047771391367378,3.7986870716817154,2.878542072339079
0.8596855077541221,4.813365863795968,0.6764178778016304,0.0005288111692760555,7.166635466341,3.7989140534975747
3.786439627925504,23.755376070361283,6.041034419200155,0.9421662328554996,25.184790959615178,15.867878821937047
0.9244722398829655,7.00167423891382,1.6163106878225446,0.14150075772518977,6.613368556671469,4.513241552014512
1.6917881752050732,11.394484003373833,2.779822832606542,0.4215965261661597,11.47693689905938,7.6476784426702595
1.9780838320922258,10.95291801610018,2.115459122940223,0.3464894401485442,14.099309209605593,8.258955491654135
2.9254900091846108,21.07872897986771,6.021929882954014,0.8697850843971815,17.49946199541526,12.487578858999727
1.7292407559994094,10.53513311234521,2.5990998549401336,0.42860181235228634,12.175787017058113,7.224435853124201
3.428945920813644,22.67784989264476,5.923107627512167,0.8287514843227557,21.609496831118932,14.627343600575166
2.7218976412051425,17.91348559945695,4.5483475536758275,0.7178518382260383,17.949405969705325,11.71455779344036
0.671312355622957,4.522490260256662,1.0858037732705192,0.11922669418412268,4.951160532327103,3.5944759222852722
2.344786675359913,15.435693877775048,3.722001379716023,0.5963841727096089,16.031381537777058,10.290706034090116
0.3911989358517013,4.138291171647393,1.4703533376678313,0.12975629770517993,1.9267460179677145,1.82959154430674
0.8045251946773064,4.213624376224035,0.8214323585644306,0.07753409172717718,6.0820233326788005,3.502395632529594
3.483134283844669,21.498256613353874,5.424729588000643,0.831205255690418,23.285184468416347,14.21561600104159
1.894697239958945,13.111289886877024,3.2570006057415135,0.46438561478020246,12.062660880647725,8.223619743236704
1.4629644056553217,7.4553374729427535,1.2459637491728657,0.16201247900274895,10.51093115158403,6.191873177579077
1.7802881281499745,12.981850991303542,3.62211176206962,0.5479752920930067,11.562533510649905,7.485327096497771
2.055773138384572,15.053701427373836,4.42940673824856,0.5884858218423425,12.070390093886937,8.26580979667232
2.8015933590020583,18.762940722833513,4.854357230194274,0.7736131690757343,18.016473722789346,11.327584645134857
2.3296136441851054,15.567338040336509,3.9646088224483504,0.6558454580069033,15.600973921218632,9.782407012688203
2.078414317297341,14.267248970222195,3.735542791575678,0.557706759478423,13.615797799094105,8.632893711907629
1.264120236574219,7.320016960353676,1.499836060013843,0.17824726657014334,8.941846929273002,5.982140216822894
1.345538592042037,9.447352300214687,2.3443172104762344,0.24058353121801312,8.942019998481054,5.533670702703678
1.81621050143734,13.081005753204307,3.5493475132270316,0.5060546323688593,11.889241198361082,7.297827880292929
1.6324595770974764,11.337270220080764,3.219520625624958,0.396745698829829,10.038811736946943,7.305533447774482
2.1681157100848885,14.332472454702305,3.720269421603392,0.48305518544294146,14.497921207040399,9.264948930782273
3.0845171077840954,21.201985217738994,5.779328920914292,0.9557398410881859,19.390952793457075,12.558820300367017
2.953931949919666,21.54256286842395,6.120102244256411,0.9016021928073807,18.014872702433905,12.5423605486109
1.55420184521418,11.950378746040805,3.399779744569832,0.5057593219775152,9.624272153531228,6.664631605139399
3.353803598736187,22.575113272043282,5.874981783451737,0.8207014851629149,21.391150897338004,13.930292525672478
2.9471562018810595,20.72314115918124,5.877360036361367,0.8277159260749811,18.035868477330567,12.730168837768781
1.6120050612074905,9.937976759904535,2.2863646358484147,0.23183334760205443,10.910813389515878,6.703989058422143
1.0576275441435303,6.603781041953018,1.3111676169997954,0.07905548640493043,7.4665659161812306,4.764845583688878
1.9861703012426348,12.476256810766362,2.945536917779042,0.4657629264790665,13.041288120232219,8.133141261032646
2.8817219537501026,21.479099301685068,6.259805143566904,0.8789758084042731,17.55125452506271,12.195217488781946
1.0493142045166985,6.290094315731212,1.4333974814682202,0.14750305870585345,7.167031750709916,5.1159556805373905
0.7511269805890582,5.175414981721098,1.4535487338567217,0.2312513053105275,4.595107895315059,3.925797673930136
3.5686673339043375,23.22470736471125,6.006986953594886,0.9179458057039298,23.508481907010804,14.591687088193748
1.3039639910484913,6.955606114243581,1.3766493894456984,0.12906352760617068,9.398530903109139,5.242232326707033
3.735113139514257,22.84187327974685,5.746748878429976,0.9164077220658395,24.550610077930013,15.319364620875875
1.648598030205745,8.565071519969033,1.5269297658762215,0.23479755091129706,12.258842070700085,6.732342978455114
1.8507731174303221,14.92656436196234,4.635552350453351,0.6159867686395024,10.994465499666736,8.038626031342947
3.6870932727948684,22.929872349399858,5.83965174522133,0.9515877600012642,24.29593299711309,15.025926808327585
1.360957421848338,7.219139714226715,1.560767540863349,0.25513081972233587,9.85311739938466,5.825620677784968
2.244119626363842,13.995694073760399,3.2526793057367085,0.45025514834499036,14.861308858671375,9.577111131416268
3.6458868935762463,23.31740891109532,5.896137758481997,0.9725177804264937,23.62500716022978,14.694847271531856
0.7439530462898016,7.031083263792869,2.2102162511432972,0.23937099816163865,4.063652099958746,3.1237528922631324
1.587700952054146,8.115259251527387,1.1991448391419666,0.19868130269462891,12.077608612231653,6.495869292662901
2.1045278263844223,15.369410103241401,4.193594998951862,0.6879463769210276,13.226903464755907,9.175628847280844
3.038050382942213,20.886595652298276,5.454320621552108,0.8450091946690719,19.271430955032677,12.98942057068048
2.0518275453153434,12.283836549558522,2.8860981765479123,0.4533161818168051,14.438748380058609,9.029069868941148
0.5362090409666571,4.715505848618665,1.211721544366946,0.10137002753696178,4.04151040796433,2.7371225016635883
2.3765212249149514,17.22952262043379,4.639647537616332,0.622847970552664,14.95954837621361,10.312938638477249
0.254285337732192,4.098681645757288,1.1992028897004756,0.08347593685978472,0.9958940436705347,1.2706237526666841
0.3409900758796971,3.503614532525269,0.8547188159104427,0.05326709464893753,2.711667380323366,1.5633895528668393
1.2528438534421724,9.735829201789134,2.8238629654049427,0.3454784779791955,7.678511476123972,5.8998542439321975
3.2613525491366833,21.49610243900256,5.648086025416549,0.9054752252177427,20.623018072204033,13.501038179179288
2.6123456808717407,18.678670929508762,5.3873946909922905,0.7986002073507064,16.3615272879766,11.434622946825183
1.9548253161219225,12.442542010077512,3.177071064178114,0.3842269427484306,12.491018136877717,8.45479760249612
0.706673123360876,5.882340531525305,1.4594328428637346,0.09272600446654555,5.058021571648684,3.190758052101181
1.3348134533961233,6.739266109377915,1.179976954954264,0.12672500961990707,9.842929741613032,6.239806469594416
1.7627973716861463,13.303204840468046,3.5167729892082233,0.5343972812309752,11.113996888370373,7.4594361992312574
1.8380293813597852,13.641556577210885,3.786717345438256,0.5073041970751686,11.089443519049267,8.339782055464447
2.206460444370279,15.205786233428034,3.9689994338863914,0.5035347736778055,14.358436152701595,9.101948530972383
